x,y
80.09482119232416,72.30566220823675
83.21077742148191,45.23644926957786
27.68550724722445,63.430697354488075
8.146656001918018,77.07373606972396
32.75973990093917,39.64022737927735
20.49387029837817,96.2715865811333
56.93826626520604,37.73136192467064
52.97140914481133,52.9335109051317
58.69586567860097,94.97239936608821
66.5735142538324,85.61130540911108
52.98924585804343,54.94361438322812
50.98428993951529,66.49535417091101
20.10806160978973,78.2224094029516
65.02615003846586,86.98468741495162
65.37666823714972,90.15523293055594
39.52537614386529,81.13824878819287
54.70234176609665,72.97587278299034
42.346365097910166,95.69783448241651
41.33054080884904,59.07192330341786
56.67340827640146,51.94960788358003
28.181166970171034,31.407971074804664
66.67051578406245,86.68520452920347
58.273973665200174,43.39284189045429
88.07641149032861,82.30070930439979
17.398381675593555,36.15310953464359
80.14295836910605,76.14087250549346
14.628205797635019,74.32816417422146
33.09978286270052,96.19054174982011
9.663374302908778,56.49109901860356
2.1993715316057205,93.23055904824287
58.39388456661254,53.308303956873715
78.18230651319027,38.44689803663641
89.18961226008832,54.59883122239262
36.44110816530883,29.693393991328776
30.447779060341418,88.59724181238562
45.792156108655035,63.84625257924199
38.51915933191776,58.64854268729687
74.56362172961235,91.03031102567911
30.051761120557785,30.729750520549715
61.45621573086828,69.82941683381796
5.638222536072135,74.62771732825786
71.26865549944341,61.514848307706416
2.0074009196832776,97.14281272608787
8.62778932787478,99.96510141063482
20.199520885944366,88.05653650779277
45.94246717169881,88.96295391023159
73.37477582041174,24.140056618489325
55.06167218554765,65.7171030761674
3.9780637016519904,38.56342686340213
53.95609140396118,41.51910475920886
14.010354992933571,54.216183885000646
28.371177683584392,45.51898802164942
42.861309135332704,79.88807116635144
2.3144492181017995,41.73919032327831
86.23995396774262,85.40280375164002
54.64262587483972,41.34832359850407
42.89405911695212,93.00545563455671
52.08423512522131,72.93099495582283
38.445661566220224,98.86689139530063
41.86691583599895,65.83434115163982
75.6203351309523,98.560710856691
61.277964897453785,72.41852227598429
64.7347015561536,81.19520032778382
17.22250960301608,81.67572459205985
80.42562792543322,97.75491037871689
14.83523917850107,90.73653388768435
59.735348261892796,29.76638930849731
32.13284434750676,65.85424626246095
52.79290003236383,56.661990960128605
69.50206973124295,54.37989258207381
27.776931738480926,87.29374036192894
24.94065852370113,90.45389092061669
15.943548013456166,77.87805635016412
3.6704359808936715,90.40980951394886
48.225791146978736,75.87258841376752
14.415231510065496,84.757961332798
41.22831129934639,18.276680260896683
25.077853398397565,52.867802046239376
25.880120135843754,29.05185678973794
20.34171016421169,67.23144268617034
21.942254598252475,71.13202342297882
80.11487361509353,73.87044779025018
25.92448410578072,40.34019527025521
36.58454732503742,86.31965059321374
47.78220297303051,73.2336794724688
66.76402313169092,97.75732376147062
4.941559676080942,85.47990159131587
36.326156673021615,89.95642538648099
77.52972296439111,78.45570861827582
29.50092712417245,11.077755992300808
12.608278542757034,46.58210033085197
68.87211201246828,87.5020541716367
5.353693454526365,55.71941412054002
72.08403500262648,90.96636187750846
66.65057172067463,59.00271967984736
57.20737206283957,94.6425729431212
65.72210604790598,38.69680387433618
11.992888082750142,98.82338677998632
26.27562778070569,71.10534131061286
0.917994580231607,38.6901275254786
13.004459533840418,88.018071744591
50.44398109894246,62.07267609424889
43.6047671828419,37.77223569341004
12.018148764036596,56.45182682201266
7.5145176611840725,69.4443300133571
88.90214927960187,81.4143686555326
64.74421436432749,82.265903824009
46.86191624496132,51.2624271446839
61.79261233191937,74.15818253066391
27.081543253734708,84.93384781759232
15.729528665542603,44.02997153811157
50.768286315724254,85.09176108054817
16.976905008777976,70.00010632909834
76.19853231590241,74.81729639694095
10.729465493932366,80.17372328322381
67.53623811528087,46.01259052287787
14.85937125980854,93.11521505005658
74.5341842295602,38.988072564825416
42.07833756227046,78.36084966547787
29.772307816892862,20.74562532361597
56.56543434597552,68.38051856029779
66.9603545917198,65.30493914615363
54.65227942913771,93.38039942085743
75.91668020468205,37.838909262791276
54.2598370462656,85.27467509265989
51.13145965151489,95.6250291550532
82.04745121765882,91.51319139637053
5.219861585646868,91.89307377673686
53.14093357883394,95.20379032474011
68.4486472979188,8.072316274046898
34.80150527320802,96.78844006266445
55.46818294096738,56.02728652302176
13.724361755885184,71.69061612803489
20.409588329494,62.92193583212793
77.06229614559561,90.8960911910981
15.86883976124227,73.16941630560905
52.59742741473019,69.50085684657097
2.3688643239438534,30.56130448821932
41.75549598876387,71.71438923105597
9.292582049965858,66.31761894095689
16.180921019986272,70.30920006800443
41.52574532199651,76.71705218963325
30.405246908776462,23.63759318832308
56.028053746558726,69.15560625493526
15.587415057234466,9.223907766863704
40.9945928491652,46.936511364765465
50.815808470360935,75.40733511559665
56.94432747550309,53.52653858717531
11.682762252166867,86.22853592969477
78.19689146708697,16.676403721794486
4.60265486035496,93.56552313547581
26.94084474351257,67.43962827604264
64.32215594686568,46.842108806595206
35.16176720149815,86.48919882252812
41.90457249060273,19.586916058324277
62.711070058867335,78.23553753551096
43.31851406022906,43.1564079830423
8.721930184401572,67.05321972258389
57.21486795227975,88.17431728821248
40.016917837783694,4.886744846589863
27.362273423932493,50.03048628568649
16.01848134305328,98.66016132291406
34.09343701787293,93.41713921166956
55.966507922858,58.491337671875954
46.84321186505258,81.39565384481102
46.121657034382224,84.58410606253892
45.548895793035626,94.25390474498272
26.880344981327653,37.932379194535315
23.123088432475924,18.350240192376077
54.32328979950398,65.9207618329674
13.028813689015806,49.56794329918921
62.172598275355995,86.87187437899411
54.79942832607776,83.18379444535822
14.924421370960772,98.32988253328949
55.95458692405373,66.68502250686288
45.688675553537905,84.71944779157639
52.12642629630864,42.44572559837252
1.3108215993270278,72.25089315325022
82.67154903151095,84.04593451414257
27.643988374620676,95.06319665815681
65.91979258228093,70.41046256199479
24.343524244613945,42.19813938252628
28.826620476320386,39.131609397009015
17.304303869605064,44.50778504833579
30.63112588133663,45.33148424234241
62.89277607575059,80.74864577502012
41.98642149567604,93.72910396195948
31.964211934246123,42.08892609458417
41.35550642386079,71.74860527738929
27.189020509831607,98.74705451074988
11.558245704509318,96.09671195503324
48.0126436566934,3.315424220636487
12.94162895064801,94.82993613928556
80.09178487118334,56.50405129417777
21.704797470010817,58.5871024755761
74.42385053727776,64.51201282907277
59.863854688592255,86.67976828292012
7.228658092208207,46.96416589431465
47.954407799988985,91.84412786271423
29.912277567200363,56.53446603100747
42.18101317528635,94.27001848816872
26.448511658236384,47.531221620738506
20.218456769362092,73.03668805398047
56.83380120899528,98.18714482244104
81.96825184859335,52.5725839426741
70.297950389795,82.84758233930916
38.142259675078094,9.70179655123502
53.168332716450095,66.4355203974992
25.964607135392725,67.74281167890877
40.53638847544789,97.95239847153425
40.562526672147214,56.79629035294056
62.84048038069159,34.08715324476361
32.82386641949415,83.97619454190135
59.9115967284888,88.81121983285993
37.1978746028617,96.33844406343997
51.04113013949245,81.98391436599195
45.924081723205745,40.552651952020824
24.150225007906556,23.888509906828403
7.246914971619844,67.09548011422157
69.09898498561233,90.75649701990187
64.85563486348838,26.775562553666532
54.79988718871027,50.14551468193531
39.72460052464157,83.7927345186472
13.499639835208654,67.67053545918316
69.29136666003615,80.28531060554087
55.50781027413905,77.82249078154564
44.94113877881318,67.0139696681872
38.51985929068178,82.39378896541893
48.90914985444397,96.15835917647928
48.67055725771934,74.80233970563859
15.766277792863548,85.28614982496947
54.21882898081094,33.9687408413738
80.21827079355717,68.77873053308576
34.56724742427468,97.57353237364441
52.20502472948283,76.60941814538091
49.36161886435002,38.62817839253694
22.606370481662452,54.23827788326889
53.09357338119298,33.33324317354709
27.756008016876876,42.374303680844605
4.311728081665933,60.65347867552191
31.11690180376172,62.65610409900546
44.02418495155871,37.83977802377194
80.13453006278723,81.98950875084847
57.07131933886558,87.37426542211324
19.071745546534657,81.67042508721352
14.377810317091644,29.703937843441963
24.87263644579798,81.57683773897588
14.642354426905513,59.41928632091731
62.18070622999221,29.197380947880447
45.370639162138104,92.22798685077578
56.618240498937666,60.07901367265731
31.102840579114854,67.31424457393587
20.208745542913675,95.31820346601307
27.5899012805894,50.64273439347744
73.555840365588665,1.8093735910952091
51.496563479304314,66.17240398190916
52.627256931737065,96.52904509566724
83.89059982728213,91.45159681793302
48.61272282432765,81.66912947781384
55.51138068549335,46.80792547296733
20.3785905148834,94.7015262208879
70.4877850599587,86.62889590486884
10.76088307891041,26.04882305022329
38.43785226345062,91.43560098018497
49.07762312795967,30.96510013565421
64.14732006378472,56.21310656424612
51.257497165352106,92.07654669880867
32.03521182294935,51.692241919226944
58.14331576693803,74.00399697944522
61.734440829604864,61.784614250063896
53.47590469755232,85.70735945831984
38.43425344675779,81.27494468353689
29.108295729383826,84.68937664292753
9.21294519212097,25.249646534211934
47.55582241341472,52.14489339850843
48.88076379429549,62.46400368399918
43.65965297911316,60.79330304637551
23.349552508443594,94.5666357409209
29.885599203407764,58.062442881055176
58.5567104164511,93.47791373729706
18.390193884260952,76.85201519634575
68.56713343877345,82.20954081043601
37.398211378604174,91.63759453222156
46.35737638454884,30.52347251214087
35.4729620506987,61.787383328191936
23.48996007349342,86.22761941514909
67.81977277714759,48.79385696258396
43.54868005029857,89.63518720120192
46.11840243451297,20.932799903675914
66.29669752437621,73.41298141982406
46.600366407074034,65.26941624470055
23.719791835173965,96.07715404126793
23.065360076725483,90.21665523760021
49.711860925890505,83.70947770308703
24.412508867681026,55.42060416191816
54.73026775289327,81.13609929569066
61.384094366803765,96.11799551639706
18.294069217517972,33.21807677857578
58.95256504882127,69.34664158616215
77.2794398944825,29.911925341002643
41.57226514071226,53.47612982150167
46.26988414674997,50.43730530887842
46.5449363226071,42.36517094541341
38.692569616250694,96.33071285206825
65.66326708998531,43.32493410911411
51.632607355713844,86.28941264469177
14.878158341161907,91.54769445303828
49.835899262689054,28.825511829927564
73.95082216244191,89.9128534598276
44.2481933394447,57.956757908686996
50.06716991774738,99.50207681395113
71.3577811839059,77.4550273315981
57.512061833404005,55.617403937503695
23.182379663921893,34.32128760032356
11.883857077918947,62.279210542328656
13.762798788957298,72.16793172992766
47.76486218906939,58.302287640981376
46.296150027774274,52.64734441880137
46.1487844819203,60.01464955043048
11.21064918115735,37.011474813334644
1.3530627358704805,66.77381354384124
1.1521763168275356,90.67268769722432
43.755072890780866,76.98370937723666
69.54892685171217,62.08548827562481
58.47100894898176,47.60725398082286
43.36312469094992,62.046377081424
42.617505276575685,28.922408702783287
59.685439546592534,40.75677222572267
45.208558486774564,44.487718609161675
22.276860265992582,88.25988392345607
41.998293553479016,70.82264539785683
19.142606342211366,84.81843182817101
43.272409797646105,63.34247179329395
64.38400021288544,81.11750120297074
41.100470325909555,67.76697274763137
37.376703904010355,93.62634811550379
4.7665002988651395,57.61290439404547
33.111732942052186,25.583385326899588
67.63305289205164,71.51178068015724
42.575858370400965,57.41116164717823
49.838003725744784,48.6201937077567
39.568936778232455,73.75848849769682
39.03319290839136,99.09863118082285
31.84994908515364,84.04083587229252
28.461490757763386,86.14218761213124
50.107382028363645,49.57216330803931
27.65914637129754,97.37953189760447
78.73849633615464,68.5359469614923
35.86602997966111,77.99591531511396
2.9625577153638005,92.26984458509833
25.66268329974264,70.55747811682522
49.80152209755033,81.67247909586877
65.335523057729,48.660931340418756
34.86340022645891,67.29892164003104
59.28632642608136,97.32264748308808
32.782209385186434,57.93171387631446
59.13872420787811,86.58178891055286
17.83367635216564,64.74861039314419
29.38762081321329,99.59054382052273
63.9185810694471,84.93733999785036
12.482239725068212,76.58222382888198
12.800908996723592,49.458697880618274
55.72910855989903,94.13039593491703
34.54837300814688,61.52600632049143
43.71125621255487,54.84199356287718
22.913196333684027,39.34909487143159
50.40928339585662,83.04914163891226
42.30282737407833,89.55775126814842
17.839053785428405,62.5319276470691
25.75024247635156,62.01838634442538
27.69614204298705,63.10662885662168
72.22220511175692,96.01059367414564
38.27118834014982,19.79899189900607
52.14452869258821,48.53026794735342
12.107791029848158,41.32816488854587
27.514350949786603,58.28570977319032
40.006271190941334,68.78732624463737
42.39593071397394,93.2780175935477
20.6487420713529,62.135697645135224
65.64959650859237,83.4566637640819
52.241467125713825,80.79683748073876
28.489554743282497,77.89306221529841
53.90193553175777,61.840143078006804
32.333608833141625,86.88924121670425
52.56118525285274,52.88030270021409
59.68069150112569,77.0743538159877
74.20866591855884,36.97849935851991
8.328734547831118,33.8277495931834
85.20591363776475,48.351230192929506
18.77567006740719,93.83520053233951
8.506997069343925,61.21135512366891
12.380634830333292,68.16438604146242
59.48274612892419,92.30248171370476
61.540848785080016,88.48468451760709
7.230327557772398,82.34680446330458
87.35112140420824,96.62856690119952
36.28249967005104,80.73957893066108
55.831893999129534,19.789207098074257
55.66410478204489,63.28998929820955
31.387118669226766,78.47883433569223
44.67428664211184,70.42232595849782
3.1426664208993316,32.45425547938794
60.12462833896279,49.86031281296164
85.20539712626487,67.7545783109963
36.86898823361844,91.65175030939281
82.37436818890274,51.272463728673756
1.8163130152970552,94.02355970814824
42.65352280344814,91.28737410064787
70.58441250119358,95.16958734020591
63.910027127712965,71.14166901446879
27.27512358687818,71.06224524322897
22.225309326313436,85.51370562054217
47.19931611325592,7.78639460913837
71.29560930188745,60.76639820821583
13.212196622043848,74.36999939382076
24.165038531646132,77.08051044028252
3.515099105425179,85.15494002494961
36.224921024404466,69.35230602975935
64.473633072339,81.79424332920462
59.6203628461808,90.04215027671307
84.58510055206716,81.84129290748388
4.999977699480951,70.48179348930717
26.61274834536016,87.4156204983592
79.55760841723531,40.41641240473837
48.06316446047276,77.62354093138129
40.64624484162778,93.15978442318738
54.01929565705359,76.8555719871074
50.07421032059938,84.16026406921446
20.80746702849865,47.036981233395636
31.469130073674023,70.94373577274382
48.16462646704167,53.685403359122574
48.54270059149712,92.23149924073368
64.24512951634824,99.28173788357526
23.4829984838143,72.57246428634971
29.560737451538444,59.190202481113374
46.196377696469426,46.24958587810397
57.78037244454026,55.63839548267424
22.325628413818777,56.68589489068836
49.55934372264892,86.32952079642564
67.27537277620286,23.214836767874658
41.50768283288926,90.20064915530384
85.29308757279068,54.05975114554167
35.943287098780274,75.7453867699951
78.45479021780193,76.77038132678717
39.18502442538738,54.69539808109403
32.356224465183914,88.05188373662531
60.21059050690383,72.7629451546818
55.80462417565286,88.29756539780647
44.383158488199115,88.7037044391036
87.18380737118423,70.53442213218659
55.068975826725364,82.2525524534285
59.23652856145054,90.34345392137766
63.892528461292386,20.759546710178256
61.44501648377627,79.58801742643118
5.241685057990253,89.31962982751429
62.18906450085342,66.55927749816328
7.764261215925217,79.19709149282426
48.64500791300088,59.94265687186271
56.226053507998586,99.75693544838578
51.86371973250061,55.019224784336984
53.847234416753054,68.18222161382437
3.7734180688858032,82.75647209957242
16.095903562381864,76.12029272131622
21.199623332358897,91.26284015364945
47.41168674081564,85.52296259440482
37.34436649829149,83.04842417128384
24.444643035531044,83.48258768673986
38.000424834899604,57.672602171078324
35.96211688127369,75.68797604180872
30.266204895451665,87.36540593672544
56.8717029877007,41.40251721255481
46.728880633600056,94.194895145483315
54.23498146701604,98.75985973048955
14.489314705133438,82.83828217536211
